TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud,n_TransactionAmount,n_AccountBalance,UnusualTransactionHour,AgeTransactionsRatio,RedFlag_Attempt,AmountToBalance_nRatio
TXN0001681,63,Female,Kano,Access,Domiciliary,53249.92,10992.86,1,3,Wednesday,Atm,Yes,Yes,0,34.0,0,No,4.844,No,10.8828,9.3051,RedFlag,0.0286,0,1.1696
TXN0001682,19,Female,Kaduna,FirstBank,Domiciliary,13137.66,124400.93,1,4,Tuesday,Atm,Yes,Yes,0,10.0,0,Yes,0.1056,No,9.4833,11.7313,RedFlag,0.0909,0,0.8084
TXN0001683,71,Female,Abuja,GTBank,Savings,6785.03,15749.04,4,11,Saturday,Mobile,Yes,No,0,6.0,1,No,0.4308,No,8.8226,9.6646,Normal,0.5714,1,0.9129
TXN0001684,60,Male,Anambra,FirstBank,Savings,7440.67,29192.67,4,20,Wednesday,Transfer,Yes,No,1,28.0,1,No,0.2549,No,8.9149,10.2817,Normal,0.1379,2,0.8671
TXN0001685,18,Male,Bauchi,Stanbic,Current,36304.61,9672.05,5,18,Thursday,Atm,Yes,Yes,1,27.0,0,No,3.7536,No,10.4997,9.1771,Normal,0.1786,1,1.1441
TXN0001686,68,Female,Enugu,Zenith,Current,66278.88,347933.79,2,15,Tuesday,Online,Yes,Yes,0,1.0,2,No,0.1905,No,11.1016,12.7598,Normal,1.0,2,0.87
TXN0001687,70,Male,Kano,Zenith,Current,1874.3,7410.76,2,16,Monday,Transfer,No,Yes,0,20.0,0,No,0.2529,No,7.5365,8.9108,Normal,0.0952,0,0.8458
TXN0001688,53,Female,Delta,Polaris,Savings,378.34,108979.68,1,7,Monday,Online,Yes,Yes,0,20.0,0,No,0.0035,No,5.9384,11.5989,Normal,0.0476,0,0.512
TXN0001689,68,Male,Rivers,Zenith,Current,43280.97,38229.46,1,1,Sunday,Transfer,No,Yes,0,13.0,0,No,1.1321,No,10.6755,10.5514,RedFlag,0.0714,0,1.0118
TXN0001690,43,Female,Delta,Zenith,Current,12218.56,72576.11,1,15,Sunday,Atm,No,Yes,0,25.0,1,No,0.1684,No,9.4108,11.1924,Normal,0.0385,1,0.8408
TXN0001691,46,Male,Abuja,GTBank,Savings,8089.61,102080.9,1,14,Monday,Atm,No,No,0,48.0,1,No,0.0792,No,8.9985,11.5335,Normal,0.0204,1,0.7802
TXN0001692,38,Female,Bauchi,Polaris,Savings,5217.89,89691.95,1,10,Thursday,Atm,Yes,No,0,25.0,0,No,0.0582,No,8.56,11.4041,Normal,0.0385,0,0.7506
TXN0001693,28,Female,Oyo,Stanbic,Savings,10634.58,206800.84,1,4,Wednesday,Online,No,Yes,0,23.0,1,No,0.0514,No,9.272,12.2395,RedFlag,0.0417,1,0.7575
TXN0001694,57,Male,Abuja,Stanbic,Current,77103.44,364364.03,6,1,Thursday,Online,Yes,Yes,0,30.0,0,No,0.2116,No,11.2529,12.8059,RedFlag,0.1935,0,0.8787
TXN0001695,28,Male,Delta,Fidelity,Domiciliary,77103.44,53559.58,1,21,Thursday,Mobile,Yes,Yes,0,1.0,0,No,1.4396,No,11.2529,10.8886,Normal,0.5,0,1.0335
TXN0001696,53,Male,Kaduna,Polaris,Savings,10068.48,3727.0,1,6,Sunday,Pos,No,No,0,29.0,0,No,2.7015,No,9.2173,8.2236,Normal,0.0333,0,1.1208
TXN0001697,66,Female,Enugu,Zenith,Savings,77103.44,336570.23,3,6,Sunday,Pos,Yes,No,0,8.0,2,No,0.2291,No,11.2529,12.7266,Normal,0.3333,2,0.8842
TXN0001698,56,Female,Abuja,Fidelity,Current,8912.0,456776.76,4,0,Thursday,Transfer,Yes,No,0,52.0,1,No,0.0195,No,9.0953,13.032,RedFlag,0.0755,1,0.6979
TXN0001699,57,Male,Lagos,Access,Current,48186.23,85202.33,1,16,Sunday,Mobile,Yes,Yes,0,5.0,1,No,0.5656,No,10.7828,11.3528,Normal,0.1667,1,0.9498
TXN0001700,52,Male,Enugu,Zenith,Savings,5956.56,91262.7,4,23,Friday,Pos,No,No,0,71.0,1,No,0.0653,No,8.6924,11.4215,RedFlag,0.0556,1,0.7611
TXN0001701,71,Female,Lagos,UBA,Current,43787.65,23350.09,6,15,Thursday,Atm,No,Yes,0,1.0,1,No,1.8753,No,10.6871,10.0584,Normal,3.0,1,1.0625
TXN0001702,51,Male,Kano,FCMB,Current,10913.46,96803.18,2,16,Sunday,Mobile,No,Yes,0,48.0,0,No,0.1127,No,9.2978,11.4804,Normal,0.0408,0,0.8099
TXN0001703,72,Female,Rivers,UBA,Domiciliary,5445.3,54220.66,4,10,Tuesday,Atm,Yes,No,0,26.0,0,No,0.1004,No,8.6027,10.9008,Normal,0.1481,0,0.7892
TXN0001704,64,Male,Abuja,Sterling,Current,68249.69,456776.76,4,13,Sunday,Mobile,Yes,No,0,58.0,0,No,0.1494,No,11.1309,13.032,Normal,0.0678,0,0.8541
TXN0001705,41,Female,Enugu,Polaris,Domiciliary,6025.83,30657.1,3,12,Wednesday,Atm,Yes,Yes,0,24.0,0,No,0.1966,No,8.704,10.3307,Normal,0.12,0,0.8425
TXN0001706,71,Male,Oyo,FirstBank,Current,77103.44,71363.84,4,2,Monday,Transfer,Yes,No,0,1.0,0,Yes,1.0804,No,11.2529,11.1756,RedFlag,2.0,0,1.0069
TXN0001707,39,Male,Lagos,Access,Savings,2873.32,143763.12,4,19,Saturday,Atm,No,Yes,0,5.0,0,No,0.02,No,7.9636,11.8759,Normal,0.6667,0,0.6706
TXN0001708,22,Male,Anambra,Polaris,Savings,251.78,63496.3,1,7,Sunday,Atm,Yes,No,0,26.0,1,No,0.004,No,5.5325,11.0588,Normal,0.037,1,0.5003
TXN0001709,73,Male,Delta,FirstBank,Current,51158.59,96488.94,1,12,Sunday,Pos,Yes,Yes,0,2.0,0,No,0.5302,No,10.8427,11.4772,Normal,0.3333,0,0.9447
TXN0001710,50,Male,Enugu,FirstBank,Domiciliary,22083.76,456776.76,3,10,Friday,Atm,Yes,Yes,0,40.0,0,No,0.0483,No,10.0026,13.032,Normal,0.0732,0,0.7675
TXN0001711,53,Female,Rivers,Sterling,Current,13688.38,106413.25,2,11,Wednesday,Online,Yes,Yes,0,58.0,1,No,0.1286,No,9.5244,11.5751,Normal,0.0339,1,0.8228
TXN0001712,64,Female,Abuja,Fidelity,Current,2137.96,361726.86,1,14,Wednesday,Mobile,No,Yes,0,17.0,1,Yes,0.0059,No,7.6681,12.7986,Normal,0.0556,1,0.5991
TXN0001713,37,Male,Enugu,Zenith,Domiciliary,21385.33,6605.77,2,20,Thursday,Atm,No,No,0,47.0,0,No,3.2374,Yes,9.9705,8.7959,Normal,0.0417,0,1.1335
TXN0001714,36,Male,Abuja,Sterling,Current,12510.56,19144.04,2,3,Sunday,Pos,Yes,Yes,0,41.0,1,No,0.6535,No,9.4344,9.8598,RedFlag,0.0476,1,0.9569
TXN0001715,52,Male,Kaduna,GTBank,Current,16522.9,433737.18,3,9,Monday,Online,Yes,Yes,0,51.0,0,No,0.0381,No,9.7126,12.9802,Normal,0.0577,0,0.7483
TXN0001716,69,Female,Lagos,UBA,Current,24882.8,20670.7,5,15,Wednesday,Mobile,No,No,0,20.0,0,No,1.2038,No,10.122,9.9365,Normal,0.2381,0,1.0187
TXN0001717,60,Male,Enugu,UBA,Current,25536.67,200084.43,1,8,Tuesday,Pos,No,Yes,0,47.0,1,Yes,0.1276,No,10.1479,12.2065,Normal,0.0208,1,0.8314
TXN0001718,34,Male,Enugu,Fidelity,Current,77103.44,88589.56,1,16,Sunday,Pos,Yes,Yes,1,50.0,1,No,0.8703,No,11.2529,11.3918,Normal,0.0196,2,0.9878
TXN0001719,62,Male,Rivers,Fidelity,Savings,26609.14,78320.49,2,21,Monday,Mobile,Yes,Yes,0,47.0,0,No,0.3397,No,10.189,11.2686,Normal,0.0417,0,0.9042
TXN0001720,60,Female,Rivers,Stanbic,Domiciliary,10365.33,161477.84,4,12,Tuesday,Mobile,No,Yes,0,56.0,1,No,0.0642,No,9.2463,11.9921,Normal,0.0702,1,0.771
TXN0001721,51,Female,Delta,Polaris,Domiciliary,9998.24,195073.01,5,7,Friday,Online,No,No,0,34.0,0,No,0.0513,No,9.2103,12.1811,Normal,0.1429,0,0.7561
TXN0001722,26,Female,Oyo,GTBank,Current,16212.04,403169.39,1,22,Sunday,Mobile,No,No,0,22.0,1,No,0.0402,No,9.6936,12.9071,RedFlag,0.0435,1,0.751
TXN0001723,43,Female,Abuja,Sterling,Savings,7504.92,44535.77,4,7,Wednesday,Atm,Yes,Yes,0,45.0,0,Yes,0.1685,No,8.9234,10.7041,Normal,0.087,0,0.8336
TXN0001724,19,Male,Bauchi,UBA,Savings,11807.72,179639.17,1,2,Friday,Mobile,Yes,Yes,0,5.0,0,No,0.0657,No,9.3766,12.0987,RedFlag,0.1667,0,0.775
TXN0001725,70,Female,Delta,Fidelity,Current,46146.86,62847.72,3,20,Sunday,Pos,Yes,No,0,25.0,0,No,0.7343,No,10.7396,11.0485,Normal,0.1154,0,0.972
TXN0001726,26,Male,Rivers,Stanbic,Domiciliary,49110.29,189669.79,1,12,Tuesday,Pos,No,No,0,85.0,0,No,0.2589,No,10.8018,12.153,Normal,0.0116,0,0.8888
TXN0001727,26,Female,Bauchi,FCMB,Savings,24707.59,22992.98,2,16,Friday,Mobile,Yes,Yes,0,19.0,0,Yes,1.0746,No,10.1149,10.043,Normal,0.1,0,1.0072
TXN0001728,57,Male,Kano,Zenith,Current,21857.19,91746.84,3,15,Sunday,Mobile,No,No,0,15.0,0,Yes,0.2382,No,9.9923,11.4268,Normal,0.1875,0,0.8745
TXN0001729,34,Female,Bauchi,Polaris,Savings,13926.1,30433.09,2,23,Tuesday,Atm,Yes,Yes,0,20.0,0,No,0.4576,No,9.5416,10.3233,RedFlag,0.0952,0,0.9243
TXN0001730,18,Female,Lagos,Zenith,Current,25258.09,61521.81,1,1,Sunday,Pos,No,No,1,2.0,0,No,0.4106,Yes,10.1369,11.0272,RedFlag,0.3333,1,0.9193
TXN0001731,42,Male,Enugu,Fidelity,Current,41004.3,188621.55,3,9,Sunday,Atm,Yes,Yes,0,19.0,1,Yes,0.2174,No,10.6215,12.1475,Normal,0.15,1,0.8744
TXN0001732,60,Male,Rivers,Access,Savings,33470.68,39858.71,6,2,Thursday,Pos,Yes,Yes,1,26.0,1,No,0.8397,Yes,10.4185,10.5931,RedFlag,0.2222,2,0.9835
TXN0001733,57,Female,Enugu,FCMB,Current,902.59,173222.12,1,1,Thursday,Online,Yes,Yes,0,37.0,1,No,0.0052,No,6.8064,12.0623,RedFlag,0.0263,1,0.5643
TXN0001734,59,Female,Delta,Access,Savings,32838.18,102759.05,1,0,Friday,Pos,Yes,No,0,40.0,1,No,0.3196,No,10.3994,11.5402,RedFlag,0.0244,1,0.9011
TXN0001735,42,Male,Kaduna,FirstBank,Current,31819.47,14482.67,2,1,Saturday,Pos,No,Yes,0,52.0,1,No,2.1971,No,10.3679,9.5808,RedFlag,0.0377,1,1.0822
TXN0001736,56,Female,Rivers,Fidelity,Savings,2605.99,73333.86,6,1,Saturday,Atm,Yes,Yes,0,16.799999999999997,0,Yes,0.0355,No,7.866,11.2028,RedFlag,0.3371,0,0.7021
TXN0001737,52,Female,Rivers,UBA,Savings,77103.44,305119.99,1,5,Tuesday,Transfer,No,No,0,88.0,0,Yes,0.2527,No,11.2529,12.6285,Normal,0.0112,0,0.8911
TXN0001738,20,Male,Anambra,Sterling,Current,38768.44,456776.76,1,13,Wednesday,Online,No,Yes,0,8.0,0,No,0.0849,No,10.5654,13.032,Normal,0.1111,0,0.8107
TXN0001739,67,Female,Enugu,Sterling,Current,20467.17,69048.66,4,19,Sunday,Pos,No,Yes,0,27.0,1,No,0.2964,No,9.9266,11.1426,Normal,0.1429,1,0.8909
TXN0001740,54,Female,Rivers,Sterling,Savings,43097.24,8465.67,1,9,Monday,Atm,Yes,Yes,0,46.0,1,No,5.0908,No,10.6712,9.0439,Normal,0.0213,1,1.1799
TXN0001741,61,Male,Kaduna,Sterling,Current,5106.33,20921.69,1,19,Friday,Pos,No,Yes,0,23.0,0,No,0.2441,No,8.5384,9.9486,Normal,0.0417,0,0.8583
TXN0001742,61,Male,Kaduna,Stanbic,Savings,777.33,232780.4,6,0,Wednesday,Mobile,No,No,0,34.0,0,No,0.0033,Yes,6.6572,12.3579,RedFlag,0.1714,0,0.5387
TXN0001743,68,Female,Lagos,Stanbic,Savings,4416.69,159974.23,6,12,Sunday,Atm,Yes,Yes,0,22.0,1,No,0.0276,No,8.3934,11.9828,Normal,0.2609,1,0.7005
TXN0001744,47,Female,Abuja,FCMB,Savings,15063.02,50323.43,4,15,Tuesday,Pos,No,Yes,0,43.0,0,No,0.2993,No,9.6201,10.8262,Normal,0.0909,0,0.8886
TXN0001745,55,Male,Rivers,Access,Savings,18521.32,74464.11,3,1,Sunday,Atm,Yes,Yes,0,41.0,0,No,0.2487,No,9.8267,11.2181,RedFlag,0.0714,0,0.876
TXN0001746,51,Female,Kaduna,FirstBank,Current,48745.64,250020.52,1,13,Tuesday,Pos,Yes,Yes,0,71.0,2,Yes,0.195,No,10.7944,12.4293,Normal,0.0139,2,0.8685
TXN0001747,29,Male,Kaduna,Stanbic,Current,31487.18,79937.67,3,18,Friday,Pos,Yes,Yes,0,15.0,0,Yes,0.3939,No,10.3574,11.289,Normal,0.1875,0,0.9175
TXN0001748,-36,Female,Lagos,FCMB,Savings,77103.44,211448.7,1,11,Sunday,Mobile,No,Yes,0,26.0,1,No,0.3646,No,11.2529,12.2617,Normal,0.037,1,0.9177
TXN0001749,54,Female,Anambra,Access,Current,2049.77,52477.39,6,15,Wednesday,Pos,No,Yes,0,38.0,1,No,0.0391,No,7.626,10.8682,Normal,0.1538,1,0.7017
TXN0001750,61,Male,Abuja,Zenith,Current,3487.91,193545.01,3,8,Saturday,Mobile,Yes,Yes,1,1.0,0,Yes,0.018,No,8.1573,12.1733,Normal,1.5,1,0.6701
TXN0001751,66,Female,Oyo,Sterling,Savings,2203.18,94215.6,2,10,Friday,Online,Yes,No,0,69.0,1,No,0.0234,No,7.6981,11.4534,Normal,0.0286,1,0.6721
TXN0001752,34,Female,Rivers,FCMB,Savings,19329.56,118235.52,3,20,Thursday,Transfer,No,Yes,0,77.0,0,No,0.1635,No,9.8694,11.6804,Normal,0.0385,0,0.845
TXN0001753,27,Male,Oyo,Zenith,Savings,7760.49,136969.28,1,11,Sunday,Atm,Yes,Yes,0,31.0,0,No,0.0567,No,8.9569,11.8275,Normal,0.0312,0,0.7573
TXN0001754,74,Male,Oyo,Stanbic,Savings,28771.3,89832.37,4,3,Tuesday,Atm,No,No,0,35.0,1,No,0.3203,Yes,10.2672,11.4057,RedFlag,0.1111,1,0.9002
TXN0001755,72,Female,Delta,Polaris,Savings,3559.0,94142.02,2,18,Sunday,Online,No,Yes,0,57.0,0,No,0.0378,No,8.1775,11.4526,Normal,0.0345,0,0.714
TXN0001756,66,Female,Anambra,Polaris,Current,2722.82,46327.4,8,9,Thursday,Atm,Yes,Yes,0,37.0,0,No,0.0588,No,7.9098,10.7435,Normal,0.2105,0,0.7362
TXN0001757,64,Female,Delta,UBA,Current,15412.32,456776.76,2,14,Friday,Pos,No,Yes,0,32.0,0,No,0.0337,No,9.643,13.032,Normal,0.0606,0,0.7399
TXN0001758,29,Male,Enugu,Fidelity,Savings,11786.05,354374.24,4,16,Tuesday,Mobile,Yes,Yes,0,35.0,0,No,0.0333,No,9.3748,12.7781,Normal,0.1111,0,0.7337
TXN0001759,33,Male,Bauchi,Polaris,Current,44176.42,112420.44,6,11,Saturday,Mobile,No,Yes,0,71.0,0,No,0.393,No,10.696,11.63,Normal,0.0833,0,0.9197
TXN0001760,41,Male,Lagos,FCMB,Current,45435.25,5286.48,1,0,Saturday,Online,Yes,Yes,0,67.0,0,No,8.5946,No,10.7241,8.5731,RedFlag,0.0147,0,1.2509
TXN0001761,36,Male,Kaduna,Access,Domiciliary,3122.89,27665.6,2,15,Friday,Atm,Yes,No,0,1.0,0,No,0.1129,No,8.0468,10.228,Normal,1.0,0,0.7867
TXN0001762,25,Female,Kaduna,GTBank,Savings,41825.79,288555.75,6,12,Saturday,Online,Yes,No,0,94.0,1,No,0.1449,No,10.6413,12.5726,Normal,0.0632,1,0.8464
TXN0001763,48,Male,Abuja,FirstBank,Savings,20762.29,400639.33,1,18,Monday,Online,Yes,No,0,46.0,0,No,0.0518,No,9.9409,12.9008,Normal,0.0213,0,0.7706
TXN0001764,38,Male,Anambra,Stanbic,Domiciliary,17507.23,26383.92,5,8,Wednesday,Pos,Yes,Yes,0,49.0,0,No,0.6636,No,9.7704,10.1805,Normal,0.1,0,0.9597
TXN0001765,34,Male,Kaduna,Zenith,Savings,2488.97,198931.61,3,23,Sunday,Mobile,Yes,Yes,0,28.0,0,No,0.0125,No,7.82,12.2007,RedFlag,0.1034,0,0.6409
TXN0001766,40,Female,Delta,Fidelity,Current,33641.36,146335.79,6,10,Tuesday,Transfer,Yes,No,0,81.0,0,No,0.2299,No,10.4235,11.8937,Normal,0.0732,0,0.8764
TXN0001767,54,Female,Bauchi,GTBank,Savings,1537.15,54228.35,2,16,Sunday,Online,Yes,Yes,0,140.0,2,No,0.0283,No,7.3383,10.901,Normal,0.0142,2,0.6732
TXN0001768,71,Female,Delta,UBA,Domiciliary,8132.58,85929.47,3,21,Sunday,Atm,No,Yes,0,1.0,0,No,0.0946,No,9.0038,11.3613,Normal,1.5,0,0.7925
TXN0001769,33,Male,Oyo,Fidelity,Current,2507.43,169640.62,1,8,Sunday,Online,Yes,Yes,0,45.0,1,No,0.0148,No,7.8274,12.0414,Normal,0.0217,1,0.65
TXN0001770,23,Female,Enugu,Access,Current,18916.43,16020.22,2,19,Saturday,Atm,Yes,No,0,1.0,0,No,1.1808,No,9.8478,9.6817,Normal,1.0,0,1.0172
TXN0001771,25,Male,Kaduna,Polaris,Savings,25907.14,31430.97,1,10,Tuesday,Mobile,Yes,Yes,0,43.0,0,No,0.8243,No,10.1623,10.3556,Normal,0.0227,0,0.9813
TXN0001772,42,Male,Oyo,UBA,Savings,55376.98,5082.38,1,8,Thursday,Pos,Yes,Yes,0,59.0,0,No,10.8959,No,10.9219,8.5337,Normal,0.0167,0,1.2799
TXN0001773,35,Male,Kaduna,Access,Current,33094.44,348727.25,3,1,Monday,Transfer,Yes,Yes,0,37.0,0,No,0.0949,No,10.4072,12.762,RedFlag,0.0789,0,0.8155
TXN0001774,42,Female,Rivers,GTBank,Current,77103.44,127960.84,1,8,Thursday,Atm,Yes,Yes,0,30.0,0,No,0.6026,No,11.2529,11.7595,Normal,0.0323,0,0.9569
TXN0001775,29,Female,Kano,Polaris,Savings,35777.05,111170.29,1,10,Wednesday,Atm,Yes,Yes,0,8.0,0,Yes,0.3218,No,10.4851,11.6188,Normal,0.1111,0,0.9024
TXN0001776,32,Female,Lagos,Stanbic,Savings,8848.15,183749.15,3,0,Friday,Pos,Yes,No,1,24.0,0,No,0.0482,Yes,9.0881,12.1213,RedFlag,0.12,1,0.7498
TXN0001777,43,Male,Lagos,GTBank,Domiciliary,19828.87,456776.76,3,19,Monday,Mobile,Yes,Yes,0,8.0,0,No,0.0434,No,9.8949,13.032,Normal,0.3333,0,0.7593
TXN0001778,58,Female,Kaduna,Sterling,Savings,15309.45,28354.31,4,4,Thursday,Atm,Yes,Yes,0,87.0,0,No,0.5399,No,9.6363,10.2526,RedFlag,0.0455,0,0.9399
TXN0001779,62,Female,Bauchi,Sterling,Current,20865.97,21425.79,2,17,Sunday,Atm,Yes,Yes,0,45.0,0,Yes,0.9739,No,9.9459,9.9724,Normal,0.0435,0,0.9973
TXN0001780,43,Male,Anambra,Fidelity,Current,21221.02,52389.13,1,21,Friday,Atm,No,No,0,1.0,0,Yes,0.4051,No,9.9628,10.8665,Normal,0.5,0,0.9168
TXN0001781,64,Male,Abuja,Polaris,Savings,30275.03,351423.84,6,7,Saturday,Pos,No,Yes,0,80.0,0,No,0.0861,No,10.3181,12.7698,Normal,0.0741,0,0.808
TXN0001782,49,Male,Bauchi,Stanbic,Current,2167.39,79516.71,2,17,Sunday,Online,Yes,No,0,45.0,0,No,0.0273,No,7.6817,11.2837,Normal,0.0435,0,0.6808
TXN0001783,27,Male,Anambra,GTBank,Savings,77103.44,236615.88,1,8,Wednesday,Mobile,Yes,Yes,0,35.0,0,No,0.3259,No,11.2529,12.3742,Normal,0.0278,0,0.9094
TXN0001784,33,Male,Bauchi,GTBank,Current,3879.64,34021.57,5,1,Wednesday,Pos,Yes,Yes,0,48.0,0,No,0.114,No,8.2638,10.4348,RedFlag,0.102,0,0.7919
TXN0001785,24,Male,Rivers,GTBank,Savings,663.92,102065.87,6,16,Saturday,Online,Yes,Yes,0,43.0,1,No,0.0065,No,6.4997,11.5334,Normal,0.1364,1,0.5636
TXN0001786,34,Male,Bauchi,Fidelity,Savings,18292.29,20453.83,1,10,Monday,Pos,Yes,Yes,0,55.0,0,No,0.8943,No,9.8143,9.926,Normal,0.0179,0,0.9887
TXN0001787,40,Female,Abuja,Sterling,Savings,21775.58,79883.61,1,13,Saturday,Pos,Yes,Yes,0,68.0,1,Yes,0.2726,No,9.9886,11.2883,Normal,0.0145,1,0.8849
TXN0001788,43,Female,Lagos,Stanbic,Current,886.82,45629.04,2,5,Monday,Transfer,Yes,Yes,0,37.0,0,No,0.0194,No,6.7888,10.7283,Normal,0.0526,0,0.6328
TXN0001789,38,Female,Bauchi,FCMB,Current,18109.3,119586.81,3,4,Saturday,Atm,Yes,No,0,53.0,0,No,0.1514,No,9.8042,11.6918,RedFlag,0.0556,0,0.8386
TXN0001790,39,Male,Delta,Stanbic,Savings,19119.85,227396.38,4,11,Tuesday,Atm,Yes,No,0,13.0,0,No,0.0841,No,9.8585,12.3345,Normal,0.2857,0,0.7993
TXN0001791,24,Female,Anambra,FirstBank,Current,1348.07,417991.88,8,11,Wednesday,Pos,Yes,No,0,36.0,0,No,0.0032,No,7.2072,12.9432,Normal,0.2162,0,0.5568
TXN0001792,31,Female,Enugu,GTBank,Savings,31083.9,50078.33,1,9,Saturday,Mobile,Yes,Yes,0,45.0,0,No,0.6207,No,10.3445,10.8214,Normal,0.0217,0,0.9559
TXN0001793,32,Female,Anambra,FCMB,Savings,5902.23,203878.76,3,2,Tuesday,Transfer,No,Yes,0,38.0,1,No,0.0289,No,8.6833,12.2253,RedFlag,0.0769,1,0.7103
TXN0001794,70,Male,Lagos,FirstBank,Current,39552.77,325198.08,1,18,Friday,Pos,Yes,Yes,0,60.0,1,No,0.1216,No,10.5854,12.6922,Normal,0.0164,1,0.834
TXN0001795,24,Male,Bauchi,Fidelity,Savings,9306.4,20004.32,3,23,Monday,Pos,Yes,Yes,0,2.0,0,No,0.4652,No,9.1386,9.9038,RedFlag,1.0,0,0.9227
TXN0001796,26,Male,Delta,FCMB,Savings,16247.05,132258.84,6,19,Tuesday,Mobile,Yes,Yes,1,76.0,0,Yes,0.1228,No,9.6957,11.7925,Normal,0.0779,1,0.8222
TXN0001797,68,Male,Bauchi,Access,Savings,55606.11,141953.09,1,16,Wednesday,Online,Yes,Yes,0,54.0,3,No,0.3917,No,10.9261,11.8633,Normal,0.0182,3,0.921
TXN0001798,65,Female,Bauchi,Zenith,Savings,41020.57,47697.5,1,14,Sunday,Pos,No,Yes,0,18.0,0,No,0.86,No,10.6219,10.7727,Normal,0.0526,0,0.986
TXN0001799,25,Female,Kaduna,Sterling,Savings,38065.87,3415.78,4,3,Friday,Transfer,No,No,0,59.0,0,No,11.1441,Yes,10.5471,8.1365,RedFlag,0.0667,0,1.2963
TXN0001800,67,Male,Rivers,Zenith,Domiciliary,4371.76,44498.93,4,5,Monday,Atm,No,No,0,26.0,0,No,0.0982,No,8.3831,10.7032,Normal,0.1481,0,0.7832
TXN0001801,40,Male,Abuja,Access,Savings,1233.5,131825.62,1,1,Wednesday,Pos,No,No,0,27.0,1,Yes,0.0094,Yes,7.1184,11.7892,RedFlag,0.0357,1,0.6038
TXN0001802,46,Male,Rivers,Sterling,Current,23269.82,32806.02,4,11,Thursday,Transfer,Yes,No,0,59.0,0,No,0.7093,No,10.055,10.3984,Normal,0.0667,0,0.967
TXN0001803,35,Female,Enugu,Polaris,Current,13220.14,50813.71,5,15,Friday,Atm,Yes,Yes,0,29.0,0,No,0.2602,No,9.4896,10.8359,Normal,0.1667,0,0.8758
TXN0001804,48,Male,Lagos,FCMB,Current,59943.63,184610.39,4,6,Friday,Mobile,Yes,No,0,10.0,0,Yes,0.3247,No,11.0012,12.126,Normal,0.3636,0,0.9072
TXN0001805,47,Female,Bauchi,Access,Current,10753.93,76203.33,5,16,Thursday,Online,Yes,Yes,0,48.0,2,No,0.1411,No,9.2831,11.2412,Normal,0.102,2,0.8258
TXN0001806,69,Female,Kano,Access,Domiciliary,13214.06,10149.57,3,13,Monday,Mobile,No,Yes,0,15.0,0,Yes,1.3019,No,9.4891,9.2253,Normal,0.1875,0,1.0286
TXN0001807,56,Female,Rivers,Sterling,Current,18663.73,76415.46,2,8,Sunday,Atm,Yes,Yes,1,69.0,1,No,0.2442,No,9.8344,11.244,Normal,0.0286,2,0.8746
TXN0001808,52,Male,Oyo,UBA,Savings,39790.03,456776.76,3,12,Wednesday,Mobile,Yes,No,0,21.0,1,No,0.0871,No,10.5914,13.032,Normal,0.1364,1,0.8127
TXN0001809,35,Female,Kano,FirstBank,Current,7809.58,45379.07,4,17,Saturday,Online,No,Yes,0,13.0,1,No,0.1721,No,8.9632,10.7228,Normal,0.2857,1,0.8359
TXN0001810,59,Male,Rivers,GTBank,Current,71105.62,46235.08,1,11,Friday,Mobile,No,Yes,0,35.0,1,No,1.5379,No,11.1719,10.7415,Normal,0.0278,1,1.0401
TXN0001811,56,Male,Oyo,Fidelity,Savings,19408.93,27928.91,3,12,Tuesday,Pos,Yes,Yes,0,32.0,1,No,0.6949,No,9.8735,10.2375,Normal,0.0909,1,0.9644
TXN0001812,34,Male,Lagos,Stanbic,Current,45967.7,47543.44,2,15,Saturday,Pos,Yes,Yes,0,1.0,2,No,0.9669,No,10.7357,10.7694,Normal,1.0,2,0.9969
TXN0001813,31,Female,Bauchi,Polaris,Current,18643.58,128262.87,1,16,Saturday,Atm,No,Yes,0,22.0,0,No,0.1454,No,9.8333,11.7618,Normal,0.0435,0,0.836
TXN0001814,48,Male,Delta,GTBank,Savings,36959.5,456776.76,1,19,Monday,Atm,No,Yes,0,1.0,0,Yes,0.0809,No,10.5176,13.032,Normal,0.5,0,0.8071
TXN0001815,41,Male,Delta,Access,Savings,1319.75,140357.46,1,20,Sunday,Transfer,Yes,Yes,0,13.0,1,No,0.0094,No,7.186,11.852,Normal,0.0714,1,0.6063
TXN0001816,52,Male,Rivers,Sterling,Domiciliary,40137.7,79106.17,1,23,Monday,Mobile,Yes,Yes,0,27.0,0,No,0.5074,No,10.6001,11.2786,RedFlag,0.0357,0,0.9398
TXN0001817,61,Male,Bauchi,Access,Domiciliary,18556.3,74054.38,1,10,Wednesday,Atm,Yes,No,0,39.0,2,No,0.2506,No,9.8286,11.2126,Normal,0.025,2,0.8766
TXN0001818,62,Female,Rivers,FCMB,Current,14919.37,3678.62,4,4,Thursday,Atm,Yes,Yes,0,40.0,0,No,4.0557,No,9.6105,8.2106,RedFlag,0.0976,0,1.1705
