TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud
TXN0001952,52.0,M,Kano,Access,S,55790.15,290528.12,2,2,Thursday,Online,Yes,No,0,1,1,No,0.192,No
TXN0001953,55.0,m,Anambra,Zenith,savings,13429.79,176754.64,5,23,Thursday,ATM,yes,Yes,0,24,2,no,0.076,false
TXN0001954,30.0,Male,Oyo,Sterling,SAV,16191.72,24902.05,1,1,Saturday,ATM,Yes,Yes,0,49,0,No,0.6502,0
TXN0001955,73.0,FEMALE,Lagos,Polaris,Savings,4598.79,103096.81,3,18,Sunday,ATM,No,Yes,0,24,0,1,0.0446,false
TXN0001956,64.0,f,Rivers,FirstBank,Savings,131937.37,299732.19,2,10,Saturday,ATM,Yes,Yes,0,11,0,yes,0.4402,NO
TXN0001957,42.0,FEMALE,Enugu,Zenith,Savings,64114.23,140815.56,3,20,Thursday,Mobile,no,Yes,0,59,0,No,0.4553,0
TXN0001958,26.0,MALE,Oyo,GTBank,Savings,100.0,118287.38,1,11,Wednesday,atm,Yes,No,0,34,1,yes,0.0008,0
TXN0001959,21.0,Female,Delta,Stanbic,Current,20003.54,465913.12,5,14,Monday,ATM,no,Yes,0,70,0,no,0.0429,No
TXN0001960,31.0,Female,Kaduna,GTBank,Current,51445.4,2502.98,2,16,Tuesday,Online,No,Yes,0,50,0,No,20.5455,False
TXN0001961,54.0,female,Delta,Access,Current,14076390.0,1817.93,3,21,Tuesday,ATM,Yes,Yes,0,87,1,yes,7.7388,no
TXN0001962,51.0,Female,Rivers,FirstBank,SAV,14353.64,334987.57,1,1,Wednesday,Mobile,Yes,0,0,29,0,No,0.0428,false
TXN0001963,28.0,Male,Abuja,Zenith,CUR,11924.58,5894.91,6,10 PM,Wednesday,POS,Y,Yes,0,20,1,No,2.0225,Clean
TXN0001964,58.0,female,Bauchi,Sterling,Savings,731.3,"NGN60,642.21",3,22,Saturday,Transfer,Yes,No,0,43,0,no,0.0121,No
TXN0001965,73.0,Female,Abuja,Access,current,39049.95,,2,0,Thursday,Online,yes,No,0,19,0,1,0.101,no
TXN0001966,20.0,m,Abuja,Access,Current,15256.26,176236.19,1,3,Friday,POS,No,Yes,0,35,0,No,0.0866,false
TXN0001967,45.0,MALE,Abuja,Zenith,Current,"NGN18,932.31",156686.35,2,16,Sunday,Mobile,Yes,Yes,0,11,0,No,0.1208,False
TXN0001968,46.0,MALE,Lagos,GTBank,savings,7382.28,160502.99,1,6,Sunday,Transfer,No,No,0,45,0,0,0.046,Clean
TXN0001969,26.0,female,Kano,Access,Savings,38325.64,57330.34,3,4,Wednesday,atm,Yes,Yes,0,33,0,No,0.6685,false
TXN0001970,20.0,FEMALE,Kaduna,FirstBank,current,39466.48,113423.78,4,07:00,Wednesday,Online,Yes,Yes,0,27,0,No,0.348,0
TXN0001971,42.0,MALE,Enugu,Zenith,Domiciliary,20125.49,149126.92,4,0,Tuesday,Online,No,yes,0,38,0,Yes,0.135,False
TXN0001972,51.0,male,Lagos,Stanbic,current,58749.24,54730.98,1,9,Saturday,ATM,Yes,Yes,0,1,0,No,1.0734,no
TXN0001973,29.0,Female,Oyo,Fidelity,C,3079.18,237978.31,1,3,Wednesday,Mobile,1,No,0,7,0,no,0.0129,CLEAN
TXN0001974,59.0,FEMALE,Oyo,Access,Current,38617.8,58235.54,2,13,Sunday,Transfer,Yes,Yes,0,57,0,yes,0.6631,False
TXN0001975,26.0,MALE,Lagos,Polaris,Savings,20444.2,11118.71,1,8,Friday,Online,Yes,Yes,0,36,0,no,1.8386,Clean
TXN0001976,32.0,M,Rivers,UBA,Savings,6567.04,33744.51,1,16,Sunday,ATM,yes,Yes,0,24,1,No,0.1946,Clean
TXN0001977,57.0,Male,Delta,Zenith,Savings,3547.84,78741.32,1,13,Thursday,Online,Yes,Yes,0,1,1,no,0.0451,CLEAN
TXN0001978,42.0,male,Lagos,FirstBank,Savings,8952.87,357986.15,3,18,Friday,Mobile,Yes,No,0,48,0,No,0.025,No
TXN0001979,22.0,Male,Lagos,Polaris,savings,48503.46,80616.95,2,1,Monday,Online,Yes,No,0,16,0,Yes,0.6016 ratio,CLEAN
TXN0001980,28.0,m,Enugu,FCMB,Savings,38734.38,14114.27,2,13,Sunday,Transfer,yes,Yes,0,5,0,no,2.7441,Clean
TXN0001981,51.0,f,Enugu,GTBank,DOM,25900.26,32808.64,1,8,Wednesday,ATM,1,Yes,0,1,0,No,0.7894,0
TXN0001982,41.0,Male,Kano,UBA,Domiciliary,2366.75,117943.23,7,4,Wednesday,atm,Yes,No,0,30,0,No,0.0201,False
TXN0001983,32.0,male,Enugu,Fidelity,Savings,77433.41,29339.47,3,14,Friday,ATM,No,Yes,0,55,0,no,2.6391,No
TXN0001984,55.0,Male,Kano,Fidelity,Current,9111.92,9913.7,3,5,Saturday,POS,Yes,Yes,0,3.3 years,0,1,0.919,false
TXN0001985,25.0,female,Abuja,FCMB,Current,23348.64,188199.66,1,15,Monday,Online,Yes,Yes,1,21,0,No,0.1241,false
TXN0001986,22.0,Female,Delta,GTBank,Current,40626.72,230112.97,3,10,Sunday,Online,Y,Yes,0,44,1,No,0.1766,CLEAN
TXN0001987,65.0,male,Rivers,FirstBank,Current,3563.75,285202.57,3,23,Thursday,Mobile,Yes,Yes,0,38,1,No,0.0125,NO
TXN0001988,43.0,Female,Delta,Stanbic,Savings,26402.96,278621.6,1,8,Friday,ATM,Yes,No,0,28,0,no,0.0948,CLEAN
TXN0001989,35.0,Male,Kano,GTBank,Domiciliary,820.73,71526.34,5,11,Saturday,pos,No,Yes,0,66,0,0,0.0115,False
TXN0001990,23.0,M,Enugu,Fidelity,Current,2683.77,198904.11,2,7,Tuesday,POS,No,No,0,69,0,Yes,0.0135,no
TXN0001991,54.0,Male,Lagos,FCMB,savings,32106.41,131394.32,4,23,Monday,online,yes,Yes,1,29,0,No,0.2443,CLEAN
TXN0001992,65.0,F,Kaduna,UBA,savings,4212.9,3546.24,1,16,Thursday,Transfer,Yes,Yes,0,17,0,no,1.1877,CLEAN
TXN0001993,30.0,Male,Abuja,Stanbic,Savings,14652.5,77023.9,3,11,Monday,POS,No,No,0,33,0,No,0.1902,No
TXN0001994,45.0,F,Anambra,Stanbic,Savings,7136.53,8149.26,4,0,Sunday,Online,No,No,0,4,1,No,0.8756,YES
TXN0001995,22.0,FEMALE,Oyo,FCMB,Domiciliary,13671.23,13055.42,1,7,Tuesday,POS,N,Yes,0,26,0,Yes,1.0471,false
TXN0001996,30.0,MALE,Kano,Zenith,DOM,-2009.12,8644.76,4,0,Monday,ATM,No,No,0,35,0,No,0.2324,No
TXN0001997,34.0,FEMALE,Delta,Sterling,Current,35152.28,486423.56,2,12,Friday,POS,0,Yes,0,18,0,No,0.0723,Clean
TXN0001998,67.0,m,Enugu,FirstBank,Savings,2058.5,278878.28,1,4,Friday,ATM,Yes,yes,0,53,2,Yes,0.0074,no
TXN0001999,57.0,Male,Abuja,Stanbic,Savings,45490.78,86733.09,6,19,Monday,POS,Yes,Yes,0,39,1,Yes,0.5245,no
TXN0002000,62.0,Male,Oyo,GTBank,Savings,27162.81,42752.34,1,4,Wednesday,Mobile,Yes,Yes,0,51,0,no,0.6353,False
TXN0002001,49.0,F,Anambra,Sterling,Savings,"NGN13,471.44",11281.42,3,7,Sunday,ATM,yes,0,0,89,0,No,1.194,0
TXN0002002,46.0,FEMALE,Lagos,Polaris,Current,50338.83,84632.97,1,10,Monday,ATM,Yes,No,0,61,0,0,0.5948 ratio,No
TXN0002003,68.0,f,Lagos,Fidelity,Domiciliary,5148.91,"NGN137,576.00",1,23,Sunday,Mobile,Yes,yes,0,1,0,No,0.0374,False
TXN0002004,20.0,Male,Kano,GTBank,Savings,7682.3,239258.76,5,19,Friday,POS,Yes,No,0,1,1,No,0.0321,NO
TXN0002005,73.0,Female,Kano,FCMB,Savings,3687.1,7940.67,2,7,Thursday,Mobile,Yes,Yes,0,20,0,no,0.4643,no
TXN0002006,57.0,Female,Enugu,Sterling,Current,12014.23,81159.23,5,9,Monday,WEB,Yes,Yes,0,26,0,0,0.148,no
TXN0002007,51.0,female,Kaduna,Fidelity,current,108062.24,564912.33,2,4,Tuesday,POS,Yes,Yes,0,40,0,yes,0.1913,CLEAN
TXN0002008,57.0,male,Enugu,UBA,Current,4389.43,19297.87,2,19,Tuesday,Online,Yes,Yes,0,19,0,no,0.2274 ratio,false
TXN0002009,44.0,Male,Rivers,Zenith,DOM,44442.94,76698.71,1,22,Thursday,Mobile,No,Yes,0,1,0,No,0.5794,no
TXN0002010,30.0,M,Abuja,UBA,Current,26380.21,48248.99,2,2 AM,Thursday,Online,Yes,Yes,0,52,1,No,0.5467,Clean
TXN0002011,62.0,male,Abuja,GTBank,Savings,398.51,21587.37,4,4,Thursday,MOBILE,Yes,Yes,0,25,2,No,0.0185,CLEAN
TXN0002012,50.0,female,Delta,FCMB,Savings,72460.69,273902.04,3,14,Sunday,Mobile,Yes,Yes,0,1,1,No,0.2645,No
TXN0002013,23.0,Male,Lagos,Access,Domiciliary,88590.29,179160.42,2,13,Thursday,POS,No,yes,1,51,0,no,0.4945,False
TXN0002014,41.0,FEMALE,Bauchi,Access,Current,64723.6,79541.15,4,20,Monday,ATM,Yes,Unknown,0,1,1,No,0.8137 ratio,Clean
TXN0002015,36.0,F,Enugu,Zenith,Current,17415.81,69083.41,4,4,Thursday,Transfer,yes,Yes,0,1,0,No,0.2521,NO
TXN0002016,33.0,MALE,Delta,GTBank,savings,6223.56,263820.18,2,1,Thursday,ATM,Yes,No,0,53,1,yes,0.0236,No
TXN0002017,57.0,MALE,Kano,Stanbic,Domiciliary,12409.29,14275.86,6,6,Wednesday,Mobile,Yes,Yes,1,6,0,No,0.8692,Clean
TXN0002018,45.0,Male,Abuja,Zenith,Savings,23810.36,23820.04,1,6,Tuesday,Transfer,yes,Yes,0,65,0,No,0.9996,false
TXN0002019,50.0,Male,Kano,UBA,savings,11904.02,355549.32,3,23,Sunday,ATM,No,0,1,59,0,No,0.0335,1
TXN0002020,65.0,female,Enugu,FCMB,Current,30789.74,254909.85,2,13,Monday,Mobile,Yes,yes,0,1,0,No,0.1208,false
TXN0002021,58.0,Male,Oyo,FirstBank,Current,39688.92,223666.76,4,22,Sunday,POS,No,No,0,12,0,No,0.1774,False
TXN0002022,30 years,MALE,Kano,Fidelity,Current,5873.85,146715.32,3,14,Friday,POS,No,Yes,0,14 months,,No,0.04,false
TXN0002023,60.0,female,Bauchi,GTBank,Current,12977.41,51892.06,3,16,Saturday,atm,yes,yes,0,28,1,No,0.2501,false
TXN0002024,62.0,MALE,Abuja,Zenith,Savings,79100.45,409513.56,1,8,Saturday,Mobile,N,Yes,0,54,0,No,0.1932,No
TXN0002025,42.0,Female,Enugu,Sterling,Current,7185.61,101552.35,3,3,Wednesday,atm,Yes,No,0,59,0,no,0.0708,0
TXN0002026,70.0,Female,Delta,Sterling,Savings,10633.31,49404.73,5,15,Wednesday,atm,Yes,Yes,0,36,1,No,0.2152,no
TXN0002027,59.0,male,Kaduna,Stanbic,Current,907.8,68255.34,1,13,Friday,MOBILE,Yes,Yes,0,38,0,no,0.0133,NO
TXN0002028,53.0,Male,Kaduna,GTBank,Savings,10100.38,2547.67,4,0,Sunday,pos,Yes,Yes,0,23,1,no,3.963,CLEAN
TXN0002029,44.0,female,Enugu,FCMB,Savings,11587.87,44187.69,2,1,Wednesday,Online,Yes,yes,0,52,0,1,0.2622,NO
TXN0002030,55.0,MALE,Kaduna,GTBank,Savings,2629.45,31230.13,1,12,Monday,Online,No,Yes,0,33,0,No,0.0842,False
TXN0002031,24.0,M,Abuja,Sterling,Current,100.0,21850.42,1,7,Tuesday,ATM,Yes,Yes,0,2,1,No,0.0046,CLEAN
TXN0002032,22.0,female,Oyo,Access,current,21415.52,4900.17,1,23,Sunday,Mobile,Yes,Yes,0,54,1,1,4.3695,0
TXN0002033,60.0,Male,Kano,FCMB,Savings,8971.45,38597.27,3,8,Thursday,Mobile,No,Yes,0,22,1,No,0.2324,NO
TXN0002034,62.0,Female,Bauchi,FCMB,Current,449.61,16391.68,1,9,Wednesday,ATM,No,Yes,0,14,0,No,0.0274,Clean
TXN0002035,74.0,f,Anambra,FCMB,Savings,49142.88,6928.64,1,23,Saturday,ATM,Y,No,0,38,0,Yes,7.0917,CLEAN
TXN0002036,68.0,f,Delta,UBA,savings,21951.38,22157.11,1,19,Monday,Online,Yes,Unknown,0,82,0,Yes,0.9907,NO
TXN0002037,48.0,F,Abuja,Fidelity,Savings,4693.46,33922.84,3,9,Wednesday,ATM,Yes,Yes,0,31,1,No,0.1384,0
TXN0002038,40.0,m,Lagos,Access,Savings,50107.73,80668.47,1,22,Monday,POS,no,Yes,0,48,0,No,0.6211,0
TXN0002039,59.0,F,Rivers,Zenith,Savings,7311.87,131450.81,4,15,Wednesday,ATM,Yes,Yes,0,17,0,No,0.0556,NO
TXN0002040,27.0,Female,Rivers,Fidelity,C,6451.33,58350.03,4,8,Monday,ATM,Y,No,0,78,0,0,0.1106,No
TXN0002041,49.0,Female,Delta,GTBank,Current,56257.9,22843.26,4,5,Thursday,Mobile,Yes,1,0,44,1,No,2.4627,CLEAN
TXN0002042,60.0,m,Abuja,Sterling,Savings,4944.75,422823.37,1,21,Sunday,Online,No,0,0,60,1,No,0.0117,False
TXN0002043,70.0,Male,Enugu,Access,Savings,52796.18,108495.72,3,11,Monday,ATM,Yes,Yes,0,56,0,No,0.4866,No
TXN0002044,47.0,F,Kano,Polaris,Savings,40610.4,203149.8,5,16,Friday,POS,Yes,Yes,0,47,0,yes,0.1999,false
TXN0002045,56.0,F,Enugu,FirstBank,Savings,9268.53,177838.98,1,9,Sunday,POS,Yes,Yes,0,21,1,No,0.0521,No
TXN0002046,48.0,female,Enugu,Sterling,savings,875.06,50299.25,3,10,Wednesday,Online,Yes,Yes,0,22,0,no,0.0174,CLEAN
TXN0002047,35.0,M,Lagos,Polaris,Current,2154.56,123100.02,1,8,Thursday,ATM,Yes,Yes,0,27,1,Yes,0.0175,0
TXN0002048,53.0,Female,Kaduna,Zenith,Current,2900.1,138257.36,2,17,Sunday,Mobile,Yes,Yes,0,68,0,No,0.021,No
TXN0002049,19.0,Male,Rivers,Fidelity,Savings,55364.09,65031.32,2,2,Sunday,Online,no,Yes,0,23,0,No,0.8513,0
TXN0002050,31.0,male,Anambra,FCMB,Current,12939.37,166648.24,1,4,Saturday,ATM,Yes,No,0,23,0,Yes,0.0776,no
TXN0002051,30.0,female,Anambra,UBA,Savings,826.77,234581.19,1,4,Wednesday,Mobile,Yes,Unknown,0,31,1,yes,0.0035,False
TXN0002052,46yrs,F,Kano,Stanbic,Savings,,67933.17,3,4,Monday,Mobile,N,No,0,8,1,1,0.2992,True
TXN0002053,29.0,female,Rivers,Sterling,Domiciliary,5829.6,2254.16,1,10AM,Wednesday,POS,Yes,No,0,41,1,No,2.585,CLEAN
TXN0002054,56.0,Male,Lagos,GTBank,Savings,6701.11,64464.27,4,03:00,Sunday,mobile,No,Yes,0,67,1,No,0.1039,Clean
TXN0002055,19.0,FEMALE,Delta,Sterling,Current,4383.9,18633.19,6,4,Saturday,POS,No,Yes,0,27,0,No,0.2353,Clean
TXN0002056,49.0,F,Abuja,FCMB,current,35889.37,25370.75,1,18,Tuesday,Mobile,no,No,0,31,0,No,1.4145,No
TXN0002057,30.0,Male,Enugu,Stanbic,Savings,100.0,68344.0,1,10,Saturday,ATM,yes,Yes,1,59,0,1,0.0015,No
TXN0002058,63.0,M,Enugu,Polaris,current,14450.15,34907.34,1,11,Monday,POS,Yes,No,0,50,1,no,0.4139,Clean
TXN0002059,44.0,MALE,Bauchi,UBA,Savings,2271.96,409749.16,2,16,Saturday,Mobile,yes,yes,0,68,0,1,0.0055,CLEAN
TXN0002060,66.0,FEMALE,Delta,Zenith,Savings,20094.96,158679.41,4,14,Saturday,ATM,Yes,Yes,0,33,0,no,0.1266,No
TXN0002061,58.0,Female,Bauchi,Sterling,Current,10615.91,109585.05,4,22,Sunday,ATM,Yes,Yes,0,32,0,No,0.0969,false
TXN0002062,34.0,female,Bauchi,GTBank,Current,719.03,1465.79,3,1,Monday,POS,No,yes,0,57,0,1,0.4902,NO
TXN0002063,57.0,Male,Kaduna,Polaris,Savings,,16408.25,3,23,Wednesday,Online,Yes,Unknown,0,15,0,yes,0.9415,true
TXN0002064,48.0,Male,Anambra,GTBank,savings,21133.32,233013.83,5,0,Thursday,Transfer,Yes,No,0,82,0,1,0.0907,CLEAN
TXN0002065,51.0,F,Bauchi,Sterling,DOM,7113.97,74081.45,2,5,Friday,Transfer,Yes,Yes,0,41,0,No,0.096,0
TXN0002066,41.0,male,Enugu,Fidelity,Savings,36258.76,6984.08,4,0,Thursday,Mobile,Yes,yes,0,70,0,no,5.1909,No
TXN0002067,62.0,female,Rivers,Stanbic,current,11592.54,261925.39,6,14,Friday,Transfer,yes,Yes,0,32,0,no,0.0443,CLEAN
TXN0002068,52.0,Female,Rivers,Polaris,Current,34592.1,54069.32,5,23,Saturday,ATM,No,no,0,76,0,no,0.6398,0
TXN0002069,65.0,Male,Kaduna,Fidelity,CUR,21629.0,73236.29,1,1,Sunday,pos,1,Yes,0,4,0,0,0.2953,Clean
TXN0002070,23.0,M,Rivers,FirstBank,Savings,-50862.29,549593.32,1,7,Tuesday,Transfer,Yes,Unknown,0,45,0,No,0.0925,no
TXN0002071,36.0,Male,Enugu,FCMB,savings,19792.43,2345.15,7,15,Friday,Mobile,1,Yes,0,1,0,No,8.4361,NO
TXN0002072,47.0,Male,Anambra,UBA,Savings,5133.43,191656.03,1,15,Thursday,Mobile,Yes,1,0,34,1,Yes,0.0268,0
TXN0002073,24.0,Female,Anambra,Sterling,current,43232.46,446049.18,6,15,Friday,ATM,yes,no,0,34,0,No,0.0969,NO
TXN0002074,27.0,M,Anambra,Fidelity,Domiciliary,38200.51,9898.47,2,19,Friday,Transfer,Yes,Yes,0,48,0,yes,3.8588,Clean
TXN0002075,58.0,Female,Abuja,Stanbic,Current,89708.5,301573.57,2,18,Tuesday,Mobile,No,Yes,0,46,0,No,0.2975,false
TXN0002076,49.0,F,Delta,Fidelity,Savings,2456.37,"₦80,740.24",1,1,Friday,Transfer,No,Yes,0,34,2,No,0.0304,False
TXN0002077,51.0,Male,Abuja,FirstBank,savings,22365.14,315555.85,1,19,Wednesday,POS,Yes,Yes,0,47,0,Yes,0.0709,No
TXN0002078,45.0,Male,Abuja,Access,Current,16915.56,55284.93,2,13,Sunday,ATM,Yes,Yes,0,42,2,no,0.306,0
TXN0002079,-32,male,Abuja,UBA,Current,27782.72,608234.43,3,1,Saturday,Mobile,Yes,Yes,0,38,0,0,0.0457,False
TXN0002080,47yrs,Male,Rivers,GTBank,Current,98026.4,156214.08,2,18,Tuesday,atm,Yes,Yes,0,36,0,No,0.6275,NO
TXN0002081,54.0,male,Oyo,FCMB,savings,18996.71,147962.87,4,1,Sunday,ATM,No,No,0,1,0,No,0.1284,yes
TXN0002082,46.0,Male,Rivers,FCMB,Savings,28938.26,245909.88,2,17,Tuesday,Mobile,Yes,No,0,51,0,no,0.1177,NO
TXN0002083,39.0,M,Oyo,Polaris,Savings,10662.63,86061.1,1,16,Wednesday,Transfer,Yes,Yes,1,71,0,No,0.1239,CLEAN
TXN0002084,21.0,Male,Rivers,UBA,SAV,8880.13,44896.34,2,18,Sunday,POS,Yes,No,0,47,0,Yes,0.1978,NO
TXN0002085,37.0,Male,Enugu,FirstBank,Current,10210.36,45760.9,2,13,Tuesday,POS,Yes,Yes,0,39,0,No,0.2231,Clean
TXN0002086,49.0,F,Delta,GTBank,Savings,984.32,60206.86,5,16,Tuesday,Online,yes,Yes,0,74,0,No,0.0163,false
TXN0002087,53.0,m,Lagos,UBA,Savings,8377.75,144096.21,4,15,Thursday,atm,Yes,Yes,0,37,1,0,0.0581,CLEAN
TXN0002088,67.0,Male,Lagos,UBA,current,4747.14,273385.14,4,18,Saturday,Mobile,Yes,Yes,0,42,0,No,0.0174,False
TXN0002089,,M,Abuja,FirstBank,Savings,15285.86,103845.49,4,16,Sunday,ATM,No,Yes,0,99,0,No,0.1472,false
TXN0002090,44.0,female,Lagos,Access,Current,15442.87,77488.39,3,11,Thursday,pos,yes,Yes,0,13,0,no,0.1993,False
TXN0002091,34.0,M,Delta,Access,current,36228.71,236871.04,3,20,Saturday,Mobile,Yes,Yes,0,43,0,Yes,0.1529,False
TXN0002092,-29,MALE,Delta,Access,Savings,17443.53,51303.4,4,3,Saturday,POS,No,no,0,64,0,No,0.34,false
TXN0002093,39.0,Male,Kano,Polaris,savings,15547.73,175211.37,4,7,Sunday,Transfer,Yes,No,0,39,1,No,0.0887,No
TXN0002094,34.0,f,Kaduna,Access,Current,6586.98,16774.75,1,0,Saturday,Online,yes,Yes,0,29,0,no,0.3926,no
TXN0002095,27.0,Female,Delta,Fidelity,Domiciliary,47844.79,18026.84,1,13,Monday,POS,yes,Yes,0,29,0,No,2.6539,CLEAN
TXN0002096,71.0,Female,Kaduna,Access,Current,2385.28,154947.06,1,8,Monday,atm,yes,Yes,1,40,0,No,0.0154,false
TXN0002097,18.0,FEMALE,Lagos,Polaris,Domiciliary,100849.07,12956.37,1,17,Tuesday,ATM,No,Yes,0,22,0,Yes,7.7831,false
TXN0002098,39.0,F,Kaduna,GTBank,Savings,16160.17,25271.88,1,23,Sunday,atm,yes,Yes,0,29,0,No,0.6394,No
TXN0002099,43.0,F,Oyo,Access,Savings,5144.47,146872.22,2,22,Sunday,ATM,yes,No,0,59,1,no,0.035,false
TXN0002100,73.0,female,Enugu,FirstBank,CUR,10936.59,86492.39,2,11,Tuesday,ATM,no,yes,0,1,0,No,0.1264,CLEAN
TXN0002101,35.0,F,Kaduna,Fidelity,Savings,387.24,123589.71,6,1,Saturday,atm,Yes,No,1,44,3,no,0.0031,true
TXN0002102,67.0,Male,Enugu,FCMB,savings,4553.72,565467.31,4,5,Sunday,ATM,no,No,0,8,0,No,0.0081,No
TXN0002103,31.0,male,Abuja,Fidelity,Savings,10211.98,"₦149,934.97",1,4,Wednesday,WEB,Yes,Yes,0,46,1,No,0.0681,false
TXN0002104,64.0,Male,Lagos,Polaris,Current,20209200.0,134051.31,5,22,Sunday,ATM,Yes,Yes,0,43,0,No,0.1508,False
TXN0002105,46.0,MALE,Enugu,Sterling,savings,3466.64,71738.78,2,17,Saturday,Transfer,1,Yes,0,45,0,no,0.0483,false
TXN0002106,29.0,f,Bauchi,GTBank,Savings,28172.46,149494.05,4,13,Wednesday,online,Yes,Yes,0,56,0,No,0.1885,No
TXN0002107,53.0,Female,Abuja,Access,current,46491.83,1962.71,3,14,Tuesday,Mobile,no,yes,0,19,0,No,23.6755,CLEAN
TXN0002108,52.0,M,Enugu,UBA,Current,21235.65,122236300.0,3,12,Friday,ATM,Yes,No,0,44,1,Yes,0.1737,False
TXN0002109,69.0,Male,Kano,GTBank,Current,8806.46,10707.86,5,8,Thursday,ATM,Yes,Yes,1,51,0,yes,0.8224,yes
TXN0002110,29.0,Male,Kaduna,Polaris,Domiciliary,3235.42,37302.33,1,18,Friday,Transfer,Yes,Yes,0,67,1,Yes,0.0867,False
TXN0002111,24.0,m,Kano,UBA,Savings,391.42,124214.85,3,0,Saturday,ATM,No,No,0,37,1,No,0.0032,true
TXN0002112,46.0,Male,Delta,Sterling,Savings,32900.78,165370.71,1,7,Saturday,Online,Yes,Yes,0,25,0,no,0.199,CLEAN
TXN0002113,28.0,M,Oyo,Sterling,Domiciliary,24753.77,72870.34,3,15,Thursday,POS,Yes,Yes,0,1,0,Yes,0.3397,false
TXN0002114,50.0,MALE,Abuja,Polaris,Savings,16170.11,81445.49,3,22,Saturday,pos,Yes,No,0,59,0,No,0.1985,NO
TXN0002115,23.0,FEMALE,Anambra,FCMB,Savings,"₦2,689.51",103379.97,3,6,Tuesday,Mobile,No,Yes,0,400,0,No,0.026,false
TXN0002116,64.0,F,Anambra,FCMB,savings,5799.1,"NGN213,490.20",3,15,Sunday,POS,No,Yes,0,1,0,No,0.0272,No
TXN0002117,32.0,F,Enugu,Sterling,savings,42208.28,2667.75,2,12,Thursday,Transfer,No,Yes,0,28,0,No,15.8157,0
TXN0002118,49.0,male,Kaduna,FCMB,Current,16341.02,88878.04,3,12,Monday,MOBILE,Yes,Yes,0,41,0,No,0.1839,Clean
TXN0002119,68.0,f,Lagos,FirstBank,Current,82308.26,2156.47,4,19,Saturday,Online,No,Yes,0,1,0,no,38.1504,0
TXN0002120,28.0,male,Anambra,Stanbic,Domiciliary,262214.58,57660.2,1,18,Tuesday,Online,No,Yes,1,43,0,Yes,4.5475,Yes
TXN0002121,40.0,F,Lagos,UBA,Current,40324.5,110048.08,2,10,Tuesday,atm,Yes,yes,0,4.2 years,0,No,0.3664,False
TXN0002122,43.0,Male,Anambra,Zenith,Current,7466.34,12494080.0,2,15,Tuesday,ATM,Yes,Yes,0,32,1,No,0.5975,false
TXN0002123,51.0,Male,Abuja,Fidelity,C,6570.35,99600.46,4,8,Saturday,atm,Yes,Yes,0,660,0,No,0.066,0
TXN0002124,63.0,F,Anambra,Stanbic,Savings,7313.49,387690.29,5,12,Wednesday,POS,Yes,0,0,1,0,No,0.0189,No
TXN0002125,51.0,m,Delta,FCMB,Current,108160.22,173440.5,3,18,Saturday,Mobile,yes,yes,0,35,0,1,0.6236,no
TXN0002126,46.0,FEMALE,Rivers,UBA,current,10212.01,228662.99,3,22,Tuesday,Mobile,Yes,Yes,0,25,0,0,0.0447,0
TXN0002127,21.0,f,Enugu,Access,Domiciliary,30642.41,130273.09,1,22,Tuesday,Mobile,Yes,No,0,37,1,No,0.2352,false
TXN0002128,34.0,F,Oyo,Zenith,current,79865.38,340023.31,6,9,Saturday,Mobile,Yes,0,0,20,0,No,0.2349,NO
TXN0002129,52.0,female,Anambra,Zenith,Savings,42813.93,23826.38,1,6,Tuesday,Online,Yes,0,0,30,0,No,1.7968,CLEAN
TXN0002130,30.0,MALE,Kaduna,Access,Savings,22757.95,89617.21,1,4 PM,Saturday,Online,1,Yes,0,72,1,No,0.2539,Clean
TXN0002131,58.0,male,Oyo,FCMB,current,4627.1,136335.18,4,09:00,Saturday,POS,Yes,Yes,0,44 months,1,no,0.0339,False
TXN0002132,56.0,Female,Lagos,UBA,Current,4807.43,310097.71,1,1,Friday,WEB,Yes,No,0,2,0,No,0.0155,no
TXN0002133,32.0,M,Kano,Zenith,Domiciliary,16952.68,55227.62,4,17,Thursday,online,Yes,Yes,0,49,0,No,0.307,NO
TXN0002134,72.0,FEMALE,Delta,Stanbic,Savings,75884.97,500.0,5,15,Monday,ATM,No,Yes,0,25,1,0,151.467,false
TXN0002135,46.0,Female,Bauchi,Fidelity,savings,58714.08,549857.14,2,2,Tuesday,Online,Yes,Yes,0,45,0,0,0.1068,NO
TXN0002136,46.0,m,Bauchi,Polaris,Current,4543.8,3948.1,3,19,Thursday,Mobile,Yes,Yes,0,69,1,No,1.1506,false
TXN0002137,28.0,Female,Oyo,Polaris,Savings,8482.1,24796.08,2,0,Monday,POS,Yes,Yes,0,63,1,No,0.3421,CLEAN
TXN0002138,69.0,female,Kano,Stanbic,Current,22217.58,82239.24,3,4,Thursday,Transfer,no,Yes,1,29,1,No,0.2702,1
TXN0002139,49.0,male,Kaduna,Fidelity,Domiciliary,16224.93,102886.96,2,0,Tuesday,POS,No,Yes,0,64,1,No,0.1577,No
TXN0002140,19.0,female,Oyo,FirstBank,Savings,3177.74,269786.76,4,6,Thursday,Online,Y,Yes,0,64,0,Yes,0.0118,CLEAN
